"unique_id","study","study_log_number","project","gear_type","year","month","date","time","serial_number","station","species","depth","temp_surf","cond_surf","ppt_surf","temp_bott","cond_bott","ppt_bott","secchi","turbidity","total_body_weight","fork_length","gut_contents","total_gut_content_weight","total_number_of_prey","total_prey_weight","gut_fullness","fullness_rank","digestion_rank","debris_sand_silt_mud","unid_animal_material","unid_plant_material","stomach_gut_tissue","worm_pieces","acanthocyclops_spp","acartia_copepodid","acartia_spp","acartiella_copepodid","acartiella_sinensis","barnacle_nauplii","bosmina_spp","calanoid_copepodid","ceriodaphnia_spp","chironomid_larvae","clams","copepod_nauplii","corophium_type","crab_megalope","crab_zoea","cumaceans","cyclopoid_copepodid","daphnia_spp","diaphanosoma_spp","diaptomus_copepodid","diaptomus_spp","eurytemora_copepodid","eurytemora_nauplii","eurytemora_spp","fish_eggs","gammarus_type","harpacticoids","hyperacanthomysis_longirostris","isopods","limnoithona_copepodid","limnoithona_spp","longfin_smelt","neomysis_kadiakensis","neomysis_mercedis","nippoleucon_hinumensis","oithona_copepodid","oithona_davisae","osphranticum","ostracods","other_calanoid","other_cladocera","other_cyclopoid","other_insect_larvae","other_malacostraca","other_rotifer","other_zooplankton","pacific_herring","palaemon","prickly_sculpin","pseudodiaptomus_copepodid","pseudodiaptomus_forbesi","pseudodiaptomus_marinus","pseudodiaptomus_nauplii","pseudodiaptomus_spp","sinocalanus_copepodid","sinocalanus_nauplii","sinocalanus_spp","synchaeta","terrestrial_invertebrates","tortanus_copepodid","tortanus_dextrilobatus","tortanus_spp","tridentiger_spp","unid_amphipod","unid_calanoid","unid_cladocera","unid_copepod","unid_cyclopoid","unid_fish","unid_mysids"
"FLaSH_1275","FLaSH","1275","STN","TWNET",2012,6,2012-06-12,"14:56","5184","704","Delta Smelt",7.9,21.1,580,0.26,22,739,0.34,41,25,0.1761,29,"Y",NA,12,0.0008168,0.463827371,4,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1276","FLaSH","1276","STN","TWNET",2012,6,2012-06-12,"14:03","5179","706","Delta Smelt",8.2,21.1,208,0.09,23,252,0.11,46,19,0.1525,28,"Y",5e-04,8,0.0005024,0.329442623,2,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1277","FLaSH","1277","STN","TWNET",2012,6,2012-06-11,"11:57","5146","719","Delta Smelt",7.3,23.2,392,0.17,21.5,374,0.17,29,37.40000153,0.5174,41,"Y",NA,146,0.0064994,1.256165443,3,4,"Y","Y","N","N","N",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,106,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,1,0,0,0
"FLaSH_1278","FLaSH","1278","STN","TWNET",2012,6,2012-06-11,"11:57","5148","719","Delta Smelt",7.3,23.2,392,0.17,21.5,374,0.17,29,37.40000153,0.713,44,"Y",0.0109,266,0.010351,1.451753156,3,3,"N","Y","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89,146,0,0,0,0,1,9,0,0,0,0,0,0,0,9,0,3,0,0,0
"FLaSH_1279","FLaSH","1279","STN","TWNET",2012,6,2012-06-11,"11:57","5150","719","Delta Smelt",7.3,23.2,392,0.17,21.5,374,0.17,29,37.40000153,0.2029,29,"Y",8e-04,10,0.0005456,0.268900936,3,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1280","FLaSH","1280","STN","TWNET",2012,6,2012-06-11,"10:40","5135","721","Delta Smelt",2.1,21.1,212,0.09,19.9,212,0.09,19,54.29999924,4.0209,80,"Y",NA,416,0.022324,0.555199085,4,2,"N","Y","N","N","N",0,0,0,0,0,0,2,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,4,0,0,0,0,0,0,0,0,5,374,0,0,0,0,0,19,0,0,0,0,0,0,0,5,0,1,0,0,0
"FLaSH_1281","FLaSH","1281","STN","TWNET",2012,6,2012-06-11,"10:40","5138","721","Delta Smelt",2.1,21.1,212,0.09,19.9,212,0.09,19,54.29999924,0.2058,31,"Y",NA,22,0.0009443,0.458843537,3,2,"N","N","N","N","N",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
"FLaSH_1282","FLaSH","1282","STN","TWNET",2012,6,2012-06-11,"10:40","5139","721","Delta Smelt",2.1,21.1,212,0.09,19.9,212,0.09,19,54.29999924,0.242,33,"Y",NA,31,0.0016088,0.664793388,4,1,"N","N","N","N","N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1283","FLaSH","1283","STN","TWNET",2012,6,2012-06-11,"10:40","5140","721","Delta Smelt",2.1,21.1,212,0.09,19.9,212,0.09,19,54.29999924,0.189,31,"Y",0.0019,15,0.0008235,0.435714286,3,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1284","FLaSH","1284","STN","TWNET",2012,6,2012-06-11,"10:40","5143","721","Delta Smelt",2.1,21.1,212,0.09,19.9,212,0.09,19,54.29999924,0.1758,30,"Y",0.0018,40,0.0012499,0.710978385,3,3,"N","N","N","N","N",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,15,0,5,0,0,0,0,0,0,0,5,0,4,0,0,0
"FLaSH_1285","FLaSH","1285","STN","TWNET",2012,6,2012-06-11,"10:40","5144","721","Delta Smelt",2.1,21.1,212,0.09,19.9,212,0.09,19,54.29999924,0.1633,29,"Y",0.0014,39,0.0010006,0.612737293,2,3,"N","N","N","N","N",0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0
"FLaSH_1286","FLaSH","1286","STN","TWNET",2012,6,2012-06-25,"08:37","5195","721","Delta Smelt",4,18.5,179,0.08,18.2,190,0.08,22,50.59999847,0.3014,36,"Y",0.0018,62,0.0024832,0.82388852,3,2,"N","N","N","N","N",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,33,0,0,0,9,0,2,0,0,0,0,0,0,0,3,0,0,0,0,0
"FLaSH_1287","FLaSH","1287","STN","TWNET",2012,6,2012-06-25,"08:37","5197","721","Delta Smelt",4,18.5,179,0.08,18.2,190,0.08,22,50.59999847,0.681,45,"Y",0.0061,29,0.0014993,0.220161527,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,0,0,0,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0
"FLaSH_1288","FLaSH","1288","STN","TWNET",2012,6,2012-06-25,"08:37","5198","721","Delta Smelt",4,18.5,179,0.08,18.2,190,0.08,22,50.59999847,0.4832,42,"Y",0.0023,57,0.0026791,0.554449503,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,44,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"FLaSH_1289","FLaSH","1289","STN","TWNET",2012,6,2012-06-11,"12:42","5156","797","Delta Smelt",9.8,23.1,694,0.32,22.3,696,0.32,24,40.70000076,0.3631,36,"Y",0.0031,49,0.0023005,0.633572019,2,1,"Y","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1290","FLaSH","1290","STN","TWNET",2012,6,2012-06-11,"12:42","5157","797","Delta Smelt",9.8,23.1,694,0.32,22.3,696,0.32,24,40.70000076,0.1509,28,"Y",NA,72,0.0006971,0.461961564,2,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1291","FLaSH","1291","STN","TWNET",2012,6,2012-06-11,"12:42","5161","797","Delta Smelt",9.8,23.1,694,0.32,22.3,696,0.32,24,40.70000076,0.1653,29,"Y",0.0015,28,0.0012713,0.769086509,4,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0
"FLaSH_1292","FLaSH","1292","STN","TWNET",2012,6,2012-06-11,"12:42","5162","797","Delta Smelt",9.8,23.1,694,0.32,22.3,696,0.32,24,40.70000076,0.3999,37,"Y",0.0046,144,0.0046099,1.152763191,3,3,"N","Y","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,63,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,67,0,0,0,0,0,4,0,0,0,0,0,0,0,3,1,2,0,0,0
"FLaSH_1293","FLaSH","1293","STN","TWNET",2012,6,2012-06-11,"12:42","5163","797","Delta Smelt",9.8,23.1,694,0.32,22.3,696,0.32,24,40.70000076,0.4507,38,"Y",0.0017,8,0.000369522,0.081988498,3,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1294","FLaSH","1294","STN","TWNET",2012,8,2012-08-08,"09:04","5301","513","Delta Smelt",12.5,20.7,2322,1.17,20.4,2308,1.16,44,23.60000038,0.5113,41,"Y",0.005,73,0.005120242,1.001416433,3,3,"N","Y","N","N","N",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,48,0,0,0,NA,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,10,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0
"FLaSH_1295","FLaSH","1295","STN","TWNET",2012,8,2012-08-09,"10:57","5311","602","Delta Smelt",1.2,21,9640,5.4,21.3,9760,5.47,37,31.20000076,0.1115,29,"Y",NA,596,0.0028077,2.518116592,4,2,"N","N","Y","N","N",0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103,488,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1296","FLaSH","1296","STN","TWNET",2012,8,2012-08-06,"08:49","5253","721","Delta Smelt",2.7,20,147,0.06,19.5,151,0.06,36,27.39999962,0.6804,47,"Y",NA,5,6.27e-05,0.009215168,1,0,"N","Y","N","N","N",0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1297","FLaSH","1297","STN","TWNET",2012,8,2012-08-06,"08:49","5254","721","Delta Smelt",2.7,20,147,0.06,19.5,151,0.06,36,27.39999962,0.8164,42,"Y",0.0025,239,0.0035467,0.434431651,2,3,"N","Y","N","N","N",0,0,0,0,0,0,0,118,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,1,0,0,0,0,0,0,0,0,0,0,85,7,0,14,0,0,0,2,0,0,0,0,0,0,0,5,0,0,0,0,0
"FLaSH_1298","FLaSH","1298","STN","TWNET",2012,8,2012-08-06,"13:15","5285","797","Delta Smelt",9.8,23.7,767,0.36,23.5,765,0.36,30,34.20000076,0.5308,49,"Y",0.0028,19,0.0010774,0.202976639,2,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1299","FLaSH","1299","STN","TWNET",2012,8,2012-08-06,"13:15","5286","797","Delta Smelt",9.8,23.7,767,0.36,23.5,765,0.36,30,34.20000076,1.244,57,"Y",0.0621,29,0.0014691,0.118094855,1,3,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,6,0,0,0,1,0,12,0,0,0,0,0,0,0,1,0,0,1,0,0
"FLaSH_1300","FLaSH","1300","STN","TWNET",2012,8,2012-08-06,"13:15","5287","797","Delta Smelt",9.8,23.7,767,0.36,23.5,765,0.36,30,34.20000076,1.0973,54,"Y",0.0076,122,0.0056256,0.51267657,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,6,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,79,0,0,0,1,0,11,0,0,0,0,0,0,0,10,0,0,0,0,0
"FLaSH_1301","FLaSH","1301","STN","TWNET",2012,8,2012-08-06,"13:15","5288","797","Delta Smelt",9.8,23.7,767,0.36,23.5,765,0.36,30,34.20000076,1.3935,58,"Y",0.0096,106,0.0041752,0.299619663,2,3,"N","Y","N","N","N",0,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,2,7,0,0,0,NA,0,0,0,0,0,0,1,0,0,0,0,0,0,0,14,64,0,2,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0
"FLaSH_1302","FLaSH","1302","STN","TWNET",2012,8,2012-08-06,"13:15","5289","797","Delta Smelt",9.8,23.7,767,0.36,23.5,765,0.36,30,34.20000076,1.6974,60,"Y",0.0054,51,0.002959,0.174325439,2,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,35,0,0,0,0,0,0,0,2,0,0,0,0,0
"FLaSH_1303","FLaSH","1303","STN","TWNET",2012,8,2012-08-08,"08:05","5299","801","Delta Smelt",6.1,20.7,1080,0.51,20.5,1301,0.63,48,17.10000038,0.724,47,"Y",0.0032,39,0.0019833,0.273936464,2,1,"N","N","N","N","N",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,33,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0
"FLaSH_1304","FLaSH","1304","STN","TWNET",2013,6,2013-06-11,"08:31","31","721","Delta Smelt",4.3,20.1,188,0.08,NA,128,0.05,35,NA,0.562,42,"Y",0.0059,128,0.0031718,0.564377224,3,2,"N","N","N","N","N",0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59,23,0,2,0,6,0,5,0,0,0,0,0,0,0,8,0,2,0,0,0
"FLaSH_1305","FLaSH","1305","STN","TWNET",2013,6,2013-06-11,"08:31","32","721","Delta Smelt",4.3,20.1,188,0.08,NA,128,0.05,35,NA,0.4505,38,"Y",0.0027,103,0.0030315,0.672918979,3,3,"N","N","N","N","N",0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,38,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0
"FLaSH_1306","FLaSH","1306","STN","TWNET",2013,6,2013-06-11,"08:31","33","721","Delta Smelt",4.3,20.1,188,0.08,NA,128,0.05,35,NA,0.393,37,"Y",0.0018,12,0.0006588,0.167633588,3,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1307","FLaSH","1307","STN","TWNET",2013,6,2013-06-11,"08:31","34","721","Delta Smelt",4.3,20.1,188,0.08,NA,128,0.05,35,NA,0.3077,34,"Y",0.0011,6,0.0002058,0.066883328,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1308","FLaSH","1308","STN","TWNET",2013,6,2013-06-11,"08:31","35","721","Delta Smelt",4.3,20.1,188,0.08,NA,128,0.05,35,NA,0.3155,36,"Y",NA,167,0.0047043,1.491061807,3,3,"N","N","N","N","N",0,0,0,0,0,0,0,60,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,55,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0
"FLaSH_1309","FLaSH","1309","STN","TWNET",2013,6,2013-06-11,"08:31","38","721","Delta Smelt",4.3,20.1,188,0.08,NA,128,0.05,35,NA,0.5262,41,"Y",0.0044,101,0.0037548,0.713568985,3,3,"N","N","N","N","N",0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16,49,0,0,0,0,1,4,0,0,0,0,0,0,0,8,0,2,0,0,0
"FLaSH_1310","FLaSH","1310","STN","TWNET",2013,6,2013-06-11,"08:31","39","721","Delta Smelt",4.3,20.1,188,0.08,NA,128,0.05,35,NA,0.5345,40,"Y",0.0033,157,0.0043013,0.804733396,2,3,"N","N","N","N","N",0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,43,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,25,0,0,0
"FLaSH_1311","FLaSH","1311","STN","TWNET",2013,6,2013-06-24,"09:03","98","721","Delta Smelt",3.4,20,181,0.08,NA,178,0.07,38,NA,0.2879,36,"Y",0.0016,29,0.0014273,0.495762418,2,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1312","FLaSH","1312","STN","TWNET",2013,6,2013-06-11,"09:04","43","723","Delta Smelt",11.3,21.1,169,0.07,NA,168,0.07,43,NA,0.1009,23,"N",NA,0,0,0,0,NA,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1313","FLaSH","1313","STN","TWNET",2013,6,2013-06-11,"10:29","57","797","Delta Smelt",9.8,21.1,682,0.31,NA,384,0.17,23,NA,0.4483,40,"Y",0.0043,28,0.0011159,0.248918135,2,1,"N","N","N","N","N",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,0,0,0,2,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0
"FLaSH_1314","FLaSH","1314","STN","TWNET",2013,6,2013-06-11,"10:29","58","797","Delta Smelt",9.8,21.1,682,0.31,NA,384,0.17,23,NA,0.2855,34,"Y",0.0031,67,0.0016123,0.564728546,3,3,"N","N","N","N","N",0,0,0,0,0,0,0,10,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,12,1,8,0,0,0,0,0,0,0,4,0,0,0,0,0
"FLaSH_1315","FLaSH","1315","STN","TWNET",2013,6,2013-06-11,"10:29","59","797","Delta Smelt",9.8,21.1,682,0.31,NA,384,0.17,23,NA,0.3636,36,"Y",0.0031,69,0.0019333,0.531710671,3,1,"N","N","N","N","N",0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,15,0,2,0,2,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1316","FLaSH","1316","STN","TWNET",2013,6,2013-06-11,"10:29","60","797","Delta Smelt",9.8,21.1,682,0.31,NA,384,0.17,23,NA,0.3705,37,"Y",0.004,36,0.0012806,0.345641026,2,1,"Y","Y","N","N","N",0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,16,0,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1317","FLaSH","1317","STN","TWNET",2013,6,2013-06-11,"10:29","65","797","Delta Smelt",9.8,21.1,682,0.31,NA,384,0.17,23,NA,0.445,39,"Y",NA,72,0.0029652,0.666337079,2,3,"N","N","N","N","N",0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,32,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1318","FLaSH","1318","STN","TWNET",2013,6,2013-06-24,"11:17","102","797","Delta Smelt",10.7,21,709,0.33,NA,535,0.24,33,NA,1.0719,53,"Y",NA,11,0.0002635,0.024582517,1,1,"N","N","N","N","N",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1319","FLaSH","1319","STN","TWNET",2013,6,2013-06-24,"11:17","103","797","Delta Smelt",10.7,21,709,0.33,NA,535,0.24,33,NA,0.6479,44,"Y",NA,66,0.0024027,0.370844266,2,2,"N","N","N","N","N",0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,20,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1320","FLaSH","1320","STN","TWNET",2013,6,2013-06-24,"11:17","104","797","Delta Smelt",10.7,21,709,0.33,NA,535,0.24,33,NA,0.714,47,"Y",0.0063,24,0.0008777,0.122927171,1,2,"N","N","N","N","N",0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"FLaSH_1321","FLaSH","1321","STN","TWNET",2013,6,2013-06-24,"11:17","106","797","Delta Smelt",10.7,21,709,0.33,NA,535,0.24,33,NA,1.0454,51,"Y",0.015,219,0.0110981,1.06161278,4,2,"N","N","N","N","N",0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,51,0,0,0,31,0,96,0,0,0,0,0,0,0,13,0,0,1,0,0
"FLaSH_1322","FLaSH","1322","STN","TWNET",2013,6,2013-06-10,"08:20","3","801","Delta Smelt",7,19,5060,2.7,NA,6135,3.32,35,NA,0.2095,32,"Y",NA,2,0.0001098,0.052410501,1,1,"N","N","N","N","N",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
